start_step,end_step,mode,active,start_x,start_y,end_x,end_y,path_length_m,yaw_change_deg,mean_abs_cmd_wz,mean_cmd_vx,mean_target_dist
0,0,explore_grid_astar,explore_grid_astar,0.0011683979537338018,-0.004389704670757055,0.0011683979537338018,-0.004389704670757055,0.0,0.0,0.021685566753149033,-0.017120130360126495,2.399638363018103
1,1399,explore_grid_astar,explore_grid_astar:grid_wp_001,0.0023610906209796667,-0.0053755538538098335,0.6340680718421936,1.9689130783081055,7.016270295631051,451.32816822019345,0.5709921239240839,-0.05189692243328551,1.835367962763224
1400,3329,target_grid_astar,target_grid_astar:grid_wp_001,0.6362578868865967,1.9635214805603027,2.2512736320495605,1.48581063747406,12.208018979037767,701.4799042860266,0.6419343598484945,-0.06117048623025842,2.3941042381248003
3330,3565,target_grid_astar,target_grid_astar:grid_wp_002,2.2530314922332764,1.49373197555542,3.1946945190429688,2.0001795291900635,1.745309542687393,-158.0114182120361,0.3502392687284663,0.08134236137808884,2.004612823353135
