command_idx,sample_idx,time_s,cmd_vx,cmd_vy,cmd_wz,actual_vx,actual_vy,actual_wz,err_vx,err_vy,err_wz,start_x,start_y,start_yaw,end_x,end_y,end_yaw,reset,reset_reason,global_command_idx
1,5,3.0,0.5,0.1,0.66,0.48821101945718126,0.05548057241361845,0.29351675510406494,-0.011788980542818739,-0.044519427586381555,-0.3664832448959351,0.967221736907959,0.29916590452194214,0.5595940947532654,1.1593682765960693,0.4522565007209778,0.7063524723052979,False,,1
1,6,3.5,0.5,0.1,0.66,0.4759444586954573,0.04749372470816193,0.22378301620483398,-0.024055541304542682,-0.05250627529183807,-0.43621698379516605,1.1593682765960693,0.4522565007209778,0.7063524723052979,1.3249887228012085,0.6247805953025818,0.8182439804077148,False,,1
1,7,4.0,0.5,0.1,0.66,0.4172462369170278,0.0910585230578018,0.2343815565109253,-0.08275376308297222,-0.008941476942198212,-0.42561844348907474,1.3249887228012085,0.6247805953025818,0.8182439804077148,1.434349536895752,0.8081837892532349,0.9354347586631775,False,,1
1,8,4.5,0.5,0.1,0.66,0.477971698275902,-0.007779983272490798,0.26545488834381104,-0.022028301724097976,-0.1077799832724908,-0.394545111656189,1.434349536895752,0.8081837892532349,0.9354347586631775,1.5793110132217407,0.998224675655365,1.068162202835083,False,,1
1,9,5.0,0.5,0.1,0.66,0.4369714577929006,0.09334812319124196,0.20493316650390625,-0.06302854220709941,-0.006651876808758048,-0.4550668334960938,1.5793110132217407,0.998224675655365,1.068162202835083,1.6436620950698853,1.2121719121932983,1.1706287860870361,False,,1
2,0,0.5,1.0,0.1,0.33,0.30720966481589884,-0.03829865962281223,-0.008411581628024578,-0.6927903351841012,-0.13829865962281224,-0.3384115816280246,0.0010071510914713144,-0.00011416047345846891,0.0015373311471194029,0.15464124083518982,-0.01902732625603676,-0.002668459666892886,False,,2
2,1,1.0,1.0,0.1,0.33,0.7758171273003586,0.14750788082514354,0.12206887593492866,-0.22418287269964143,0.04750788082514354,-0.20793112406507136,0.15464124083518982,-0.01902732625603676,-0.002668459666892886,0.5427452325820923,0.053691234439611435,0.05836597830057144,False,,2
2,2,1.5,1.0,0.1,0.33,0.916110248995055,-0.02402491617618838,0.1105470359325409,-0.083889751004945,-0.12402491617618838,-0.21945296406745912,0.5427452325820923,0.053691234439611435,0.05836597830057144,1.0007210969924927,0.06841889023780823,0.11363949626684189,False,,2
2,3,2.0,1.0,0.1,0.33,0.9292821542443606,0.09123094805766646,0.015542209148406982,-0.07071784575563944,-0.008769051942333544,-0.31445779085159303,1.0007210969924927,0.06841889023780823,0.11363949626684189,1.4571926593780518,0.16642814874649048,0.12141060084104538,False,,2
2,4,2.5,1.0,0.1,0.33,0.8950576014507622,0.14333675047640526,0.16500474512577057,-0.10494239854923781,0.043336750476405256,-0.16499525487422945,1.4571926593780518,0.16642814874649048,0.12141060084104538,1.892747163772583,0.2917703092098236,0.20391297340393066,False,,2
2,5,3.0,1.0,0.1,0.33,0.980860100404782,0.07117819547258902,0.12372922897338867,-0.019139899595218002,-0.028821804527410982,-0.20627077102661134,1.892747163772583,0.2917703092098236,0.20391297340393066,2.365809440612793,0.4259355068206787,0.265777587890625,False,,2
2,6,3.5,1.0,0.1,0.33,0.9643234539889294,0.12642724129219413,0.19235247373580933,-0.03567654601107062,0.02642724129219412,-0.1376475262641907,2.365809440612793,0.4259355068206787,0.265777587890625,2.8144381046295166,0.6135740280151367,0.36195382475852966,False,,2
2,7,4.0,1.0,0.1,0.33,0.903998744301121,0.007724508351570181,0.09634518623352051,-0.09600125569887896,-0.09227549164842982,-0.2336548137664795,2.8144381046295166,0.6135740280151367,0.36195382475852966,3.235783338546753,0.777239978313446,0.4101264178752899,False,,2
2,8,4.5,1.0,0.1,0.33,0.9751305055406712,0.09118788116836929,0.11355209350585938,-0.024869494459328845,-0.008812118831630716,-0.21644790649414064,3.235783338546753,0.777239978313446,0.4101264178752899,3.6647355556488037,1.0134574174880981,0.4669024646282196,False,,2
2,9,5.0,1.0,0.1,0.33,0.9003989153964541,0.15496648485848719,0.20479637384414673,-0.09960108460354589,0.05496648485848718,-0.1252036261558533,3.6647355556488037,1.0134574174880981,0.4669024646282196,4.031871795654297,1.2852922677993774,0.569300651550293,False,,2
3,0,0.5,0.5,0.1,0.33,0.2711054219688937,-0.02726680367226846,0.07923868903890252,-0.2288945780311063,-0.12726680367226847,-0.2507613109610975,0.0010071510914713144,-0.00011416047345846891,0.0015373311471194029,0.1365806609392166,-0.013539156876504421,0.04115667566657066,False,,3
3,1,1.0,0.5,0.1,0.33,0.46991330669853587,0.10578217565828171,0.17419464141130447,-0.03008669330146413,0.005782175658281707,-0.15580535858869554,0.1365806609392166,-0.013539156876504421,0.04115667566657066,0.3691621422767639,0.04897444695234299,0.1282539963722229,False,,3
3,2,1.5,0.5,0.1,0.33,0.48657402560469504,-0.033307246504242854,0.10845518112182617,-0.013425974395304963,-0.13330724650424286,-0.22154481887817384,0.3691621422767639,0.04897444695234299,0.1282539963722229,0.6125810146331787,0.0635746642947197,0.182481586933136,False,,3
