command_idx,sample_idx,time_s,cmd_vx,cmd_vy,cmd_wz,actual_vx,actual_vy,actual_wz,err_vx,err_vy,err_wz,start_x,start_y,start_yaw,end_x,end_y,end_yaw,reset,reset_reason
0,0,0.5,0.5,0.0,0.0,0.28119659958727206,-0.04013249213031039,0.0022071092389523983,-0.21880340041272794,-0.04013249213031039,0.0022071092389523983,0.0010071510914713144,-0.00011416047345846891,0.0015373311471194029,0.14163613319396973,-0.01996423676609993,0.002640885766595602,False,
0,1,1.0,0.5,0.0,0.0,0.4941731348270787,0.08214370280412231,0.0912550138309598,-0.005826865172921303,0.08214370280412231,0.0912550138309598,0.14163613319396973,-0.01996423676609993,0.002640885766595602,0.38861337304115295,0.0217599980533123,0.0482683926820755,False,
