command_idx,sample_idx,time_s,cmd_vx,cmd_vy,cmd_wz,actual_vx,actual_vy,actual_wz,err_vx,err_vy,err_wz,start_x,start_y,start_yaw,end_x,end_y,end_yaw,reset,reset_reason
0,0,0.5,1.0,0.0,0.33,0.3048373243280046,-0.05269149214874123,0.02462516399100423,-0.6951626756719954,-0.05269149214874123,-0.3053748360089958,0.0010071510914713144,-0.00011416047345846891,0.0015373311471194029,0.153466135263443,-0.026225557550787926,0.013849913142621517,False,
0,1,1.0,1.0,0.0,0.33,0.7736430030339962,0.10774830358922123,0.12415716238319874,-0.22635699696600375,0.10774830358922123,-0.20584283761680128,0.153466135263443,-0.026225557550787926,0.013849913142621517,0.5395044088363647,0.033000700175762177,0.07592849433422089,False,
0,2,1.5,1.0,0.0,0.33,0.9200692853716326,-0.08492972071178931,0.12620431184768677,-0.07993071462836743,-0.08492972071178931,-0.20379568815231325,0.5395044088363647,0.033000700175762177,0.07592849433422089,1.0014348030090332,0.025554373860359192,0.13903065025806427,False,
0,3,2.0,1.0,0.0,0.33,0.9391767217492939,0.02200325341136944,0.010227799415588379,-0.0608232782507061,0.02200325341136944,-0.31977220058441164,1.0014348030090332,0.025554373860359192,0.13903065025806427,1.4649673700332642,0.1015268936753273,0.14414454996585846,False,
0,4,2.5,1.0,0.0,0.33,0.9143507239756006,0.06569356182879621,0.19435223937034607,-0.08564927602439942,0.06569356182879621,-0.13564776062965395,1.4649673700332642,0.1015268936753273,0.14414454996585846,1.912683129310608,0.1997043937444687,0.2413206696510315,False,
0,5,3.0,1.0,0.0,0.33,0.9957354788935203,-0.003941533803092229,0.12704038619995117,-0.0042645211064796795,-0.003941533803092229,-0.20295961380004884,1.912683129310608,0.1997043937444687,0.2413206696510315,2.3965952396392822,0.31677377223968506,0.3048408627510071,False,
0,6,3.5,1.0,0.0,0.33,0.9800746980613522,0.05925473305799883,0.21312403678894043,-0.019925301938647833,0.05925473305799883,-0.11687596321105959,2.3965952396392822,0.31677377223968506,0.3048408627510071,2.855146884918213,0.49211564660072327,0.4114028811454773,False,
0,7,4.0,1.0,0.0,0.33,0.912772260254058,-0.060583855663719155,0.08224636316299438,-0.087227739745942,-0.060583855663719155,-0.24775363683700563,2.855146884918213,0.49211564660072327,0.4114028811454773,3.2855660915374756,0.6468580365180969,0.4525260627269745,False,
0,8,4.5,1.0,0.0,0.33,0.9770452750050482,0.031537048817301905,0.10586279630661011,-0.02295472499495177,0.031537048817301905,-0.2241372036933899,3.2855660915374756,0.6468580365180969,0.4525260627269745,3.718022108078003,0.8746404051780701,0.5054574608802795,False,
0,9,5.0,1.0,0.0,0.33,0.9171502923946862,0.09041526785986898,0.20115017890930176,-0.08284970760531385,0.09041526785986898,-0.12884982109069826,3.718022108078003,0.8746404051780701,0.5054574608802795,4.0973639488220215,1.1362406015396118,0.6060325503349304,False,
