command_idx,sample_idx,time_s,cmd_vx,cmd_vy,cmd_wz,actual_vx,actual_vy,actual_wz,err_vx,err_vy,err_wz,start_x,start_y,start_yaw,end_x,end_y,end_yaw,reset,reset_reason
0,0,0.5,0.5,0.1,0.66,0.2607025220995458,-0.03533096585008296,0.1375544206239283,-0.2392974779004542,-0.13533096585008297,-0.5224455793760717,0.0010071510914713144,-0.00011416047345846891,0.0015373311471194029,0.1313854157924652,-0.017579229548573494,0.07031454145908356,False,
0,1,1.0,0.5,0.1,0.66,0.43981417445286536,0.07702730533027308,0.23003414273262024,-0.06018582554713464,-0.02297269466972693,-0.4299658572673798,0.1313854157924652,-0.017579229548573494,0.07031454145908356,0.3480432629585266,0.03628918156027794,0.18533161282539368,False,
0,2,1.5,0.5,0.1,0.66,0.45927002956980933,-0.023216866522285183,0.24680668115615845,-0.040729970430190665,-0.1232168665222852,-0.4131933188438416,0.3480432629585266,0.03628918156027794,0.18533161282539368,0.5758849382400513,0.06719495356082916,0.3087349534034729,False,
0,3,2.0,0.5,0.1,0.66,0.47435745236090854,0.046263758140331124,0.25491654872894287,-0.025642547639091462,-0.05373624185966888,-0.40508345127105716,0.5758849382400513,0.06719495356082916,0.3087349534034729,0.7948208451271057,0.16130074858665466,0.43619322776794434,False,
0,4,2.5,0.5,0.1,0.66,0.42901071290658443,0.10423666841837687,0.2468017339706421,-0.07098928709341557,0.00423666841837686,-0.41319826602935794,0.7948208451271057,0.16130074858665466,0.43619322776794434,0.967221736907959,0.29916590452194214,0.5595940947532654,False,
0,5,3.0,0.5,0.1,0.66,0.48821101945718126,0.05548057241361845,0.29351675510406494,-0.011788980542818739,-0.044519427586381555,-0.3664832448959351,0.967221736907959,0.29916590452194214,0.5595940947532654,1.1593682765960693,0.4522565007209778,0.7063524723052979,False,
0,6,3.5,0.5,0.1,0.66,0.4759444586954573,0.04749372470816193,0.22378301620483398,-0.024055541304542682,-0.05250627529183807,-0.43621698379516605,1.1593682765960693,0.4522565007209778,0.7063524723052979,1.3249887228012085,0.6247805953025818,0.8182439804077148,False,
0,7,4.0,0.5,0.1,0.66,0.4172462369170278,0.0910585230578018,0.2343815565109253,-0.08275376308297222,-0.008941476942198212,-0.42561844348907474,1.3249887228012085,0.6247805953025818,0.8182439804077148,1.434349536895752,0.8081837892532349,0.9354347586631775,False,
0,8,4.5,0.5,0.1,0.66,0.477971698275902,-0.007779983272490798,0.26545488834381104,-0.022028301724097976,-0.1077799832724908,-0.394545111656189,1.434349536895752,0.8081837892532349,0.9354347586631775,1.5793110132217407,0.998224675655365,1.068162202835083,False,
0,9,5.0,0.5,0.1,0.66,0.4369714577929006,0.09334812319124196,0.20493316650390625,-0.06302854220709941,-0.006651876808758048,-0.4550668334960938,1.5793110132217407,0.998224675655365,1.068162202835083,1.6436620950698853,1.2121719121932983,1.1706287860870361,False,
