command_idx,sample_idx,time_s,cmd_vx,cmd_vy,cmd_wz,actual_vx,actual_vy,actual_wz,err_vx,err_vy,err_wz,start_x,start_y,start_yaw,end_x,end_y,end_yaw,reset,reset_reason
0,0,0.5,1.0,0.0,0.66,0.314610073859184,-0.07206422398740228,0.06762204924598336,-0.6853899261408161,-0.07206422398740228,-0.5923779507540167,0.0010071510914713144,-0.00011416047345846891,0.0015373311471194029,0.15836739540100098,-0.035904400050640106,0.035348355770111084,False,
0,1,1.0,1.0,0.0,0.66,0.7814778610024175,0.08383640242764931,0.2469845414161682,-0.21852213899758255,0.08383640242764931,-0.4130154585838318,0.15836739540100098,-0.035904400050640106,0.035348355770111084,0.547380805015564,0.019796717911958694,0.1588406264781952,False,
0,2,1.5,1.0,0.0,0.66,0.9097279594207688,-0.07563394024099164,0.29089194536209106,-0.09027204057923122,-0.07563394024099164,-0.36910805463790897,0.547380805015564,0.019796717911958694,0.1588406264781952,1.002500295639038,0.05440325662493706,0.3042865991592407,False,
0,3,2.0,1.0,0.0,0.66,0.909415164787275,0.014723381488069898,0.11243480443954468,-0.09058483521272498,0.014723381488069898,-0.5475651955604554,1.002500295639038,0.05440325662493706,0.3042865991592407,1.4341133832931519,0.19766288995742798,0.36050400137901306,False,
0,4,2.5,1.0,0.0,0.66,0.8527214690605318,0.10916754259480166,0.2988991141319275,-0.1472785309394682,0.10916754259480166,-0.36110088586807254,1.4341133832931519,0.19766288995742798,0.36050400137901306,1.8138130903244019,0.39913496375083923,0.5099535584449768,False,
0,5,3.0,1.0,0.0,0.66,0.9546485213710085,0.04649127054235369,0.31556427478790283,-0.04535147862899147,0.04649127054235369,-0.3444357252120972,1.8138130903244019,0.39913496375083923,0.5099535584449768,2.2190589904785156,0.6524224877357483,0.6677356958389282,False,
0,6,3.5,1.0,0.0,0.66,0.9474667379154806,0.0645393253098166,0.3174632787704468,-0.05253326208451936,0.0645393253098166,-0.34253672122955325,2.2190589904785156,0.6524224877357483,0.6677356958389282,2.5710649490356445,0.971101701259613,0.8264673352241516,False,
0,7,4.0,1.0,0.0,0.66,0.8883900356673303,-0.03868637908790601,0.180633544921875,-0.11160996433266968,-0.03868637908790601,-0.47936645507812503,2.5710649490356445,0.971101701259613,0.8264673352241516,2.8862252235412598,1.2847214937210083,0.9167841076850891,False,
0,8,4.5,1.0,0.0,0.66,0.95346196410489,0.036120003284642765,0.2847987413406372,-0.046538035895109964,0.036120003284642765,-0.3752012586593628,2.8862252235412598,1.2847214937210083,0.9167841076850891,3.161923408508301,1.6740659475326538,1.0591834783554077,False,
0,9,5.0,1.0,0.0,0.66,0.8929099931611936,0.10148269648006597,0.29442501068115234,-0.10709000683880643,0.10148269648006597,-0.3655749893188477,3.161923408508301,1.6740659475326538,1.0591834783554077,3.336256504058838,2.0881972312927246,1.2063959836959839,False,
